Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
Cifuentes,Cádiz CF,GK,Spain,73,73,350000,10000,41,Spain Primera Division,Right,Medium/Medium,Lean (185+),880000,11,10,22,20,20,17,21,12,32,28,47,46,31,62,42,49,57,39,68,16,28,22,14,45,27,53,20,13,12,67,74,65,82,71
J. Ledesma,Cádiz CF,GK,Argentina,74,77,4100000,12000,27,Spain Primera Division,Right,Medium/Medium,Stocky (185+),,15,13,15,31,14,15,16,13,22,11,49,42,40,72,50,48,67,40,60,20,23,20,13,36,22,41,13,13,12,75,71,64,73,75
Sergio,RC Celta de Vigo,GK,Spain,74,74,1400000,15000,33,Spain Primera Division,Right,Medium/Medium,Normal (170-185),6300000,21,11,9,37,11,13,20,11,39,21,44,43,50,75,48,56,64,33,62,11,34,15,12,38,23,58,20,12,13,75,62,75,73,81
Sergio Herrera,CA Osasuna,GK,Spain,76,78,7000000,22000,27,Spain Primera Division,Right,Medium/Medium,Lean (185+),14100000,20,16,14,24,16,15,21,21,21,27,45,49,45,73,45,55,56,42,67,14,25,12,13,33,32,53,15,17,18,77,76,73,73,76
Rubén Blanco,RC Celta de Vigo,GK,Spain,76,82,9500000,14000,24,Spain Primera Division,Right,Medium/Medium,Lean (185+),18400000,18,18,15,35,19,17,18,13,29,10,54,52,52,66,57,55,62,44,35,15,22,22,11,37,22,57,25,11,11,79,75,73,76,74
Jaume,Valencia CF,GK,Spain,77,78,8000000,26000,29,Spain Primera Division,Right,Medium/Medium,Lean (185+),15200000,30,11,16,32,18,13,25,13,32,32,58,58,60,71,59,56,72,40,68,12,21,25,16,43,25,56,20,12,22,77,76,75,76,79
C. Bravo,Real Betis Balompié,GK,Chile,77,77,1200000,12000,37,Spain Primera Division,Right,Medium/Medium,Normal (170-185),1900000,12,13,18,56,11,22,25,38,54,32,58,54,63,72,62,63,81,39,69,17,40,23,16,69,23,64,15,18,19,77,76,84,75,77
Herrerín,Athletic Club de Bilbao,GK,Spain,78,78,7000000,19000,32,Spain Primera Division,Right,Medium/Medium,Stocky (185+),13700000,14,13,14,16,15,19,15,12,29,12,48,39,49,74,55,62,67,42,80,16,37,23,16,40,25,58,16,16,12,80,78,83,77,74
Álex Remiro,Real Sociedad,GK,Spain,80,84,23000000,25000,25,Spain Primera Division,Right,Medium/Medium,Lean (185+),30500000,12,13,13,34,15,19,14,17,29,23,40,46,69,73,40,59,66,42,73,11,34,20,11,35,24,55,14,17,18,83,72,78,81,81
J. Cillessen,Valencia CF,GK,Netherlands,81,81,13500000,33000,31,Spain Primera Division,Right,Medium/Medium,Lean (185+),24200000,17,10,12,50,19,12,10,10,35,32,56,50,48,79,50,58,71,40,67,15,25,25,11,60,21,61,18,12,11,81,80,77,80,79
Jordi Masip,Real Valladolid CF,GK,Spain,81,81,13500000,21000,31,Spain Primera Division,Right,Medium/Medium,Lean (170-185),24200000,20,12,13,42,19,17,21,20,38,25,65,65,70,77,67,54,85,41,54,13,21,16,11,62,12,65,21,14,13,82,82,72,77,84
David Soria,Getafe CF,GK,Spain,82,84,28000000,30000,27,Spain Primera Division,Right,Medium/Medium,Lean (185+),40200000,15,19,24,24,19,16,23,11,33,19,49,34,49,80,42,54,61,43,75,18,24,18,12,45,23,58,22,13,13,83,81,72,81,84
Neto,FC Barcelona,GK,Brazil,82,82,20500000,125000,30,Spain Primera Division,Right,Medium/Medium,Lean (185+),30800000,11,15,14,36,12,19,12,13,41,24,56,52,59,78,49,59,83,41,63,20,40,15,11,42,22,64,17,14,15,84,79,78,79,80
Sergio Asenjo,Villarreal CF,GK,Spain,82,82,16000000,34000,31,Spain Primera Division,Right,Medium/Medium,Stocky (185+),29400000,24,14,13,39,15,15,23,22,39,14,59,54,62,79,58,58,73,41,73,13,20,22,12,46,15,64,24,15,14,84,82,77,80,82
Aitor,Levante Unión Deportiva,GK,Spain,83,83,25000000,31000,29,Spain Primera Division,Right,Medium/Medium,Normal (170-185),38900000,30,12,20,38,15,22,34,14,35,14,58,53,70,83,48,56,82,42,48,12,15,24,15,48,24,55,14,13,12,84,78,74,81,86
M. ter Stegen,FC Barcelona,GK,Germany,90,93,110000000,260000,28,Spain Primera Division,Right,Medium/Medium,Unique,147700000,18,14,11,61,14,21,18,12,63,30,38,50,37,86,43,66,79,35,78,10,43,22,11,70,25,70,25,13,10,88,85,88,88,90
J. Oblak,Atlético de Madrid,GK,Slovenia,91,93,120000000,125000,27,Spain Primera Division,Right,Medium/Medium,Unique,159400000,13,11,15,43,13,12,13,14,40,30,43,60,67,88,49,59,78,41,78,12,34,19,11,65,11,68,27,12,18,87,92,78,90,90
Samu Pérez,Real Valladolid CF,GK,Spain,65,73,1400000,3000,23,Spain Primera Division,Left,Medium/Medium,Normal (170-185),1400000,13,8,14,15,8,9,11,11,26,19,18,31,22,46,42,47,61,27,54,6,23,12,4,39,14,32,9,11,14,66,66,63,62,74
Zubiaurre,Real Sociedad,GK,Spain,67,75,2000000,6000,23,Spain Primera Division,Left,Medium/Medium,Lean (185+),2000000,12,11,18,16,11,14,12,11,14,16,31,28,33,65,32,50,49,22,58,12,21,14,11,52,10,47,10,12,13,65,66,67,63,68
Juan Soriano,Sevilla FC,GK,Spain,70,77,2800000,9000,22,Spain Primera Division,Left,Medium/Medium,Lean (185+),4400000,13,14,20,23,13,20,32,24,24,23,37,37,43,67,43,50,66,35,58,16,25,16,12,38,28,47,16,10,14,72,67,66,67,73
Y. Bounou,Sevilla FC,GK,Morocco,76,77,6000000,20000,29,Spain Primera Division,Left,Medium/Medium,Lean (185+),13100000,15,14,14,39,13,20,12,19,44,12,37,34,38,76,29,56,48,43,69,19,25,12,10,60,24,57,20,18,15,75,76,74,75,76
T. Courtois,Real Madrid CF,GK,Belgium,89,90,82000000,250000,28,Spain Primera Division,Left,Medium/Medium,Unique,119000000,14,14,13,33,12,13,19,20,35,23,42,52,61,84,45,56,68,38,70,17,23,15,13,44,27,66,20,18,16,84,89,74,85,88
Unai Etxebarría,Granada CF,GK,Spain,63,70,825000,3000,23,Spain Primera Division,Left,Medium/Medium,Normal (185+),920000,17,11,18,31,13,18,17,19,26,17,35,39,49,62,55,46,56,32,59,15,18,20,13,20,30,30,30,19,19,65,58,61,60,64
David Gil,Cádiz CF,GK,Spain,66,70,925000,6000,26,Spain Primera Division,Left,Medium/Medium,Normal (185+),1400000,31,14,18,27,15,29,32,20,17,30,48,46,32,57,55,52,57,41,66,11,25,25,12,31,22,40,15,15,19,68,70,69,61,65
Álvaro,SD Huesca,GK,Spain,68,80,2600000,6000,22,Spain Primera Division,Left,Medium/Medium,Normal (185+),3100000,9,8,9,29,6,14,14,13,26,20,43,49,70,63,48,47,61,37,59,5,22,14,5,41,14,52,10,11,11,72,65,63,66,70
M. Dmitrovi?,SD Eibar,GK,Serbia,81,82,20500000,30000,28,Spain Primera Division,Left,Medium/Medium,Normal (185+),32600000,30,20,20,40,20,8,20,9,40,9,39,35,32,76,37,59,50,45,79,17,20,17,9,45,9,59,19,22,20,78,80,79,81,82
Pacheco,Deportivo Alavés,GK,Spain,82,84,26000000,28000,28,Spain Primera Division,Left,Medium/Medium,Normal (185+),42400000,14,16,10,28,13,13,20,20,29,15,48,42,62,78,53,53,73,43,75,15,29,26,14,53,23,62,18,16,13,81,79,71,83,84
Lluis Andreu,Elche CF,GK,Spain,56,62,180000,1000,20,Spain Primera Division,Right,Medium/Medium,Normal (185+),216000,12,5,10,17,9,14,12,13,18,12,22,30,29,46,39,41,50,30,55,9,20,12,6,33,12,32,11,14,13,55,58,55,59,53
Zarco,SD Eibar,GK,Spain,60,69,475000,2000,22,Spain Primera Division,Right,Medium/Medium,Normal (185+),575000,12,8,10,27,6,6,10,12,26,10,23,28,24,47,25,46,38,27,61,5,24,13,4,21,18,29,6,12,14,64,54,61,60,62
Valera,SD Huesca,GK,Spain,60,68,475000,2000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),576000,12,5,11,46,8,27,24,11,38,32,39,37,59,57,38,35,50,22,59,9,32,10,7,55,14,34,23,24,13,61,56,46,64,61
F. Jörgensen,Villarreal CF,GK,Sweden,62,82,975000,500,18,Spain Primera Division,Right,Medium/Medium,Normal (185+),1600000,16,5,11,28,20,8,14,5,26,16,36,36,48,35,34,51,59,30,59,15,20,9,7,36,8,27,7,7,9,63,69,68,60,64
Ander Iru,Athletic Club de Bilbao,GK,Spain,62,70,775000,2000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),805000,12,8,9,21,6,11,14,12,23,19,32,24,28,50,37,44,47,21,43,11,22,8,5,25,15,24,6,14,11,66,67,58,60,58
Juan Pérez,CA Osasuna,GK,Spain,62,70,775000,3000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),805000,16,17,18,26,19,21,17,19,25,12,32,35,34,47,33,43,45,28,69,13,23,22,20,30,24,41,15,14,20,58,65,57,63,67
Altube,Real Madrid CF,GK,Spain,63,80,1100000,11000,20,Spain Primera Division,Right,Medium/Medium,Normal (185+),1800000,11,8,14,27,6,12,14,14,29,14,17,15,29,63,37,47,53,25,59,8,25,8,5,32,12,33,6,14,14,63,58,63,59,65
I. Grbi?,Atlético de Madrid,GK,Croatia,69,77,2700000,13000,24,Spain Primera Division,Right,Medium/Medium,Normal (185+),2700000,14,8,11,25,8,11,12,12,21,17,31,22,22,66,24,50,35,20,59,5,26,10,6,27,19,24,6,11,12,66,69,67,68,70
Dani Martín,Real Betis Balompié,GK,Spain,70,80,3100000,6000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),5300000,15,13,13,30,14,12,16,13,32,17,48,46,55,64,43,50,64,30,66,11,23,20,9,40,20,48,12,14,12,70,67,67,69,73
Koke Vegas,Levante Unión Deportiva,GK,Spain,70,78,3100000,8000,24,Spain Primera Division,Right,Medium/Medium,Normal (185+),4600000,13,12,15,12,15,11,13,12,20,10,52,52,60,67,42,45,62,34,55,15,30,12,10,42,11,48,16,12,10,72,70,60,67,68
Rubén,CA Osasuna,GK,Spain,74,74,475000,13000,36,Spain Primera Division,Right,Medium/Medium,Normal (185+),2000000,12,14,12,31,11,15,11,28,32,20,44,46,57,67,55,55,75,41,60,20,33,18,14,49,25,58,15,13,12,73,72,73,74,75
A. Lunin,Real Madrid CF,GK,Ukraine,75,87,12000000,50000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),21400000,15,8,12,25,12,11,14,15,26,15,39,35,36,74,25,56,56,32,61,7,22,19,11,60,19,56,22,13,11,72,71,74,75,77
Yoel,SD Eibar,GK,Spain,75,75,3000000,19000,31,Spain Primera Division,Right,Medium/Medium,Normal (185+),9000000,24,14,10,31,19,13,25,15,35,14,35,43,40,73,47,56,65,34,70,11,35,19,13,45,25,57,19,15,11,75,73,74,72,75
Roberto,Real Valladolid CF,GK,Spain,75,75,950000,14000,34,Spain Primera Division,Right,Medium/Medium,Normal (185+),6100000,15,14,19,38,13,12,14,14,37,28,45,48,65,71,40,55,74,32,79,11,31,23,17,47,19,57,20,15,18,78,67,73,73,79
Joel Robles,Real Betis Balompié,GK,Spain,76,76,5000000,17000,30,Spain Primera Division,Right,Medium/Medium,Normal (185+),10500000,12,11,12,15,13,18,11,20,26,25,50,56,50,70,39,54,59,25,72,11,23,22,13,41,15,54,11,11,14,78,73,72,73,80
L. Chichizola,Getafe CF,GK,Argentina,76,76,5000000,20000,30,Spain Primera Division,Right,Medium/Medium,Normal (185+),10500000,11,16,17,14,14,17,15,14,13,15,49,54,64,69,44,52,74,31,52,17,15,16,14,42,25,57,15,12,11,76,75,69,74,78
Andrés Fernández,SD Huesca,GK,Spain,78,78,4600000,20000,33,Spain Primera Division,Right,Medium/Medium,Normal (185+),12100000,17,13,12,35,13,14,24,12,40,18,58,55,60,75,65,51,77,39,74,12,40,26,14,41,16,56,22,14,15,80,75,68,76,79
Moyá,Real Sociedad,GK,Spain,78,78,1600000,15000,36,Spain Primera Division,Right,Medium/Medium,Normal (185+),3600000,11,11,12,31,13,13,16,12,35,24,46,34,54,74,49,60,62,30,57,16,22,11,10,68,11,60,15,14,14,82,72,80,79,78
Rui Silva,Granada CF,GK,Portugal,79,83,19000000,23000,26,Spain Primera Division,Right,Medium/Medium,Normal (185+),26100000,13,20,14,25,20,18,19,20,26,24,31,30,34,71,24,56,62,27,66,14,19,27,20,50,30,49,25,10,19,78,74,75,80,84
Unai Simón,Athletic Club de Bilbao,GK,Spain,80,86,27000000,18000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),35700000,16,14,18,29,17,12,20,14,21,16,46,48,32,70,47,51,60,45,76,13,27,26,14,31,24,48,11,18,12,81,77,68,83,80
G. Rulli,Villarreal CF,GK,Argentina,82,85,28000000,35000,28,Spain Primera Division,Right,Medium/Medium,Normal (185+),43500000,12,15,12,32,16,14,19,20,23,15,56,52,58,76,50,58,65,42,73,17,26,21,12,58,24,61,15,13,17,85,78,77,78,88
T. Vaclík,Sevilla FC,GK,Czech Republic,82,82,16000000,29000,31,Spain Primera Division,Right,Medium/Medium,Normal (185+),29400000,15,14,19,17,13,14,17,16,38,20,36,37,36,79,56,57,73,38,73,16,29,23,15,68,13,60,20,18,18,82,76,76,81,85
