Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
A. Meret,Napoli,GK,Italy,78,87,27000000,36000,23,Italian Serie A,Left,Medium/Medium,Lean (185+),23800000,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12,79,74,70,77,82
Pau López,Roma,GK,Spain,83,88,42500000,21000,25,Italian Serie A,Left,Medium/Medium,Lean (185+),45300000,24,19,15,38,17,18,23,21,41,16,45,52,40,74,57,59,71,42,52,18,39,16,20,62,25,62,19,20,11,82,83,79,82,84
F. Marchetti,Genoa,GK,Italy,71,71,210000,5000,37,Italian Serie A,Left,Medium/Medium,Normal (185+),432000,13,17,12,36,12,11,14,12,35,20,55,50,60,75,51,48,82,34,62,13,36,22,12,45,22,64,9,12,14,68,70,64,70,70
D. Padelli,Inter,GK,Italy,73,73,525000,44000,34,Italian Serie A,Left,Medium/Medium,Normal (185+),3000000,11,10,10,26,10,10,13,10,29,21,49,39,38,70,27,47,65,30,45,11,12,13,10,30,22,69,8,12,12,72,72,63,76,70
L. Sepe,Parma,GK,Italy,77,77,7000000,26000,29,Italian Serie A,Left,Medium/Medium,Normal (185+),11700000,12,14,13,32,18,14,13,12,31,22,49,46,46,73,34,53,57,27,68,19,12,20,10,43,17,63,28,19,19,79,75,71,75,80
S. Turati,U.S. Sassuolo Calcio,GK,Italy,57,76,375000,500,18,Italian Serie A,Right,Medium/Medium,Normal (185+),419000,11,6,13,24,7,7,11,13,20,17,22,31,36,48,35,37,53,18,54,7,28,12,5,39,17,24,10,14,14,62,51,49,55,60
Vinicius,Bologna,GK,Brazil,62,76,850000,3000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),1400000,12,5,10,34,18,22,13,14,32,24,58,58,59,50,54,41,64,36,64,18,16,15,4,30,16,45,15,12,13,68,58,54,54,72
M. Festa,Crotone,GK,Italy,62,64,350000,2000,28,Italian Serie A,Right,Medium/Medium,Normal (185+),516000,13,17,17,31,16,18,13,13,21,21,48,43,37,54,46,44,54,38,74,19,24,21,14,32,13,53,11,15,18,65,62,58,59,61
A. Berardi,Hellas Verona,GK,Italy,62,62,275000,4000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),396000,14,10,11,29,19,11,16,15,32,21,50,51,35,60,45,42,62,45,55,19,23,21,12,55,22,53,11,19,17,61,58,56,63,64
P. Gori,Benevento,GK,Italy,62,62,45000,1000,40,Italian Serie A,Right,Medium/Medium,Normal (185+),54000,12,19,14,36,16,16,10,19,28,24,35,35,52,67,31,48,51,41,54,17,44,26,16,43,17,47,11,15,9,56,58,64,67,59
S. Perisan,Udinese Calcio,GK,Italy,63,72,925000,2000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),900000,12,20,14,22,11,11,13,11,19,24,47,45,34,57,48,42,54,37,62,20,24,21,14,12,25,49,13,14,16,68,59,56,58,65
N. Contini,Napoli,GK,Ukraine,64,72,1100000,7000,24,Italian Serie A,Right,Medium/Medium,Normal (185+),950000,17,15,19,26,12,15,18,18,21,20,47,49,39,62,51,43,59,21,58,20,20,19,17,18,26,44,5,14,19,64,63,57,61,65
L. Zima,Genoa,GK,Czech Republic,64,67,600000,3000,26,Italian Serie A,Right,Medium/Medium,Normal (185+),750000,12,12,15,30,14,18,17,12,22,24,44,42,34,62,36,46,65,36,79,14,23,21,19,24,23,26,10,13,13,66,61,61,63,62
F. Alastra,Parma,GK,Italy,65,76,1400000,5000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),1500000,11,14,15,41,19,14,16,15,37,28,55,50,50,59,41,50,56,30,56,17,25,22,17,22,21,51,15,15,18,65,63,66,62,69
M. Carnesecchi,Atalanta,GK,Italy,66,82,2000000,6000,20,Italian Serie A,Right,Medium/Medium,Normal (185+),2800000,11,8,20,35,6,14,11,12,29,19,24,39,40,59,25,44,40,28,55,7,21,11,8,32,17,40,12,13,12,65,66,58,66,70
A. Donnarumma,AC Milan,GK,Italy,66,66,575000,8000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),765000,13,10,10,11,11,19,16,12,11,23,13,22,30,62,35,38,54,19,75,13,17,10,10,33,21,63,18,19,11,70,62,51,59,74
S. Aresti,Cagliari,GK,Italy,67,67,170000,8000,34,Italian Serie A,Right,Medium/Medium,Normal (185+),585000,19,12,18,36,14,11,12,19,37,22,35,40,61,63,48,46,67,26,53,18,15,20,11,38,17,51,17,18,14,66,65,61,69,65
V. Milinkovi?-Savi?,Torino F.C.,GK,Serbia,68,74,1500000,10000,23,Italian Serie A,Right,Medium/Medium,Normal (185+),1800000,18,20,12,31,16,15,55,59,30,18,40,45,37,63,38,59,58,33,73,45,34,21,12,50,24,65,11,15,19,67,66,78,67,68
I. Pandur,Hellas Verona,GK,Croatia,69,76,2300000,6000,20,Italian Serie A,Right,Medium/Medium,Normal (185+),2200000,14,6,11,29,8,10,14,10,28,16,37,41,37,72,31,44,50,28,44,7,21,6,7,37,14,48,9,10,14,67,65,58,67,71
Nicolas,Udinese Calcio,GK,Brazil,69,69,700000,6000,32,Italian Serie A,Right,Medium/Medium,Normal (185+),1200000,13,18,12,31,7,12,8,13,31,22,45,41,37,58,45,48,51,32,77,12,27,15,12,47,21,63,8,19,13,71,69,64,67,71
S. Ujkani,Torino F.C.,GK,Kosovo,69,69,750000,14000,31,Italian Serie A,Right,Medium/Medium,Normal (185+),1100000,12,13,10,36,12,12,11,14,26,23,51,49,55,60,50,47,76,21,59,17,20,10,10,31,22,50,18,11,10,69,68,62,71,69
A. Rosati,Torino F.C.,GK,Italy,69,69,150000,9000,37,Italian Serie A,Right,Medium/Medium,Normal (185+),187000,11,8,10,24,14,11,15,16,31,21,32,31,36,73,50,35,68,36,65,12,22,9,7,43,25,58,11,10,12,68,69,46,70,68
L. Montipò,Benevento,GK,Italy,72,79,4000000,8000,24,Italian Serie A,Right,Medium/Medium,Normal (185+),6600000,15,20,17,17,18,19,17,15,16,20,40,42,46,66,49,52,54,35,49,14,24,18,15,20,29,50,10,19,11,72,70,69,69,76
V. Belec,U.C. Sampdoria,GK,Slovenia,72,73,1800000,11000,30,Italian Serie A,Right,Medium/Medium,Normal (185+),4500000,11,10,13,24,10,13,11,13,28,21,53,43,55,67,31,45,75,20,59,16,25,21,11,23,23,70,19,10,11,73,72,60,71,74
Da Costa,Bologna,GK,Brazil,72,72,250000,11000,36,Italian Serie A,Right,Medium/Medium,Normal (185+),945000,12,13,12,28,11,11,13,11,30,20,42,37,43,68,40,48,54,30,63,11,30,17,10,34,23,55,16,19,18,71,71,64,75,72
A. Cordaz,Crotone,GK,Italy,72,72,250000,5000,37,Italian Serie A,Right,Medium/Medium,Normal (185+),585000,12,10,16,12,10,18,10,15,17,20,25,27,28,72,29,47,32,16,54,15,22,7,8,34,16,69,12,10,10,68,71,62,72,74
J. Zoet,Spezia,GK,Netherlands,76,77,6000000,14000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),11300000,17,12,19,37,19,15,13,20,37,34,55,45,54,71,42,57,57,40,67,17,18,21,11,57,27,61,25,18,16,76,74,76,76,78
?. Skorupski,Bologna,GK,Poland,76,78,6000000,24000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),12200000,19,11,10,29,17,18,12,19,26,23,51,51,48,68,38,41,66,31,58,15,33,17,13,32,22,58,18,12,12,80,75,54,75,81
E. Audero,U.C. Sampdoria,GK,Italy,77,87,20000000,13000,23,Italian Serie A,Right,Medium/Medium,Normal (185+),23000000,13,16,19,29,18,19,12,12,19,18,55,49,53,75,51,55,65,25,55,19,24,11,9,30,22,56,10,10,10,80,73,73,74,80
R. Olsen,Roma,GK,Sweden,78,78,9500000,15000,30,Italian Serie A,Right,Medium/Medium,Normal (185+),11900000,20,11,16,32,16,11,18,16,37,18,31,40,32,73,33,57,40,37,75,14,27,20,13,55,26,45,22,12,16,78,77,76,78,78
J. Musso,Udinese Calcio,GK,Argentina,80,83,21000000,17000,26,Italian Serie A,Right,Medium/Medium,Normal (185+),25300000,20,18,15,31,15,16,16,12,24,20,46,42,32,68,39,56,51,35,70,14,27,18,19,48,25,67,12,14,16,82,77,74,80,84
G. Buffon,Juventus,GK,Italy,82,82,3400000,41000,42,Italian Serie A,Right,Medium/Medium,Normal (185+),3600000,13,15,13,37,17,26,20,13,35,28,37,30,55,80,49,56,71,34,69,13,38,28,12,50,22,70,13,11,11,77,76,74,91,78
S. Sirigu,Torino F.C.,GK,Italy,84,84,13500000,54000,33,Italian Serie A,Right,Medium/Medium,Normal (185+),28900000,13,10,11,23,12,15,11,11,28,18,50,51,52,79,55,57,68,34,66,14,34,20,10,55,19,62,14,11,13,84,80,76,84,82
