Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
H. Barnes,Leicester City,"LW, CAM",England,79,85,28000000,80000,22,English Premier League,Right,High/Medium,Normal (170-185),36800000,77,74,41,78,58,81,70,64,65,80,85,82,80,79,78,71,57,72,54,75,47,43,79,78,49,74,43,49,47,6,5,11,8,10
M. Debuchy,AS Saint-Étienne,"RB, CB, RWB",France,78,78,5000000,32000,34,French Ligue 1,Right,High/Medium,Normal (170-185),7200000,77,63,74,77,62,74,74,61,72,76,67,67,71,79,72,74,82,70,70,68,79,77,71,64,66,75,79,77,76,8,9,7,15,10
Hugo Mallo,RC Celta de Vigo,RB,Spain,78,78,12500000,25000,29,Spain Primera Division,Right,High/Medium,Normal (170-185),17900000,78,28,65,71,28,65,69,38,68,74,65,69,74,80,65,71,78,82,68,39,76,78,46,64,23,70,69,81,82,14,9,7,9,15
C. Wilson,Newcastle United,ST,England,78,78,14500000,48000,28,English Premier League,Right,High/Medium,Normal (170-185),20000000,61,81,78,70,71,77,63,45,62,76,78,85,75,77,73,77,67,73,75,68,73,40,82,70,78,77,29,39,25,10,15,8,10,6
K. Malcuit,Napoli,"RB, RM",France,78,78,12500000,57000,28,Italian Serie A,Right,High/Medium,Normal (170-185),15300000,79,66,65,77,56,80,62,47,72,76,80,82,76,74,74,66,69,70,69,56,77,73,66,68,55,69,74,77,77,12,13,12,9,11
D. Sidibé,AS Monaco,RB,France,78,78,13500000,46000,27,French Ligue 1,Right,High/Medium,Normal (170-185),17100000,80,60,69,76,42,75,78,73,74,77,74,78,70,75,69,69,79,86,75,68,76,75,73,68,43,73,72,77,75,10,16,9,12,7
T. Savanier,Montpellier Hérault SC,"CM, CDM",France,78,78,14000000,36000,28,French Ligue 1,Right,High/Medium,Normal (170-185),21000000,78,66,41,82,55,76,78,78,81,80,72,65,84,75,89,76,39,78,61,77,83,78,72,82,74,79,65,70,68,12,11,15,10,10
R. Aguilar,AS Monaco,"RB, RWB",France,78,79,15000000,46000,27,French Ligue 1,Right,High/Medium,Normal (170-185),20700000,75,49,60,75,52,76,62,33,70,75,79,80,79,73,77,70,80,81,65,45,77,75,65,65,38,70,74,77,77,15,8,16,10,13
J. Schmid,Sport-Club Freiburg,"RB, RM, RWB",France,77,77,9000000,24000,30,German 1. Bundesliga,Right,High/Medium,Normal (170-185),12600000,80,58,58,74,63,77,85,87,66,76,77,81,77,76,79,75,65,77,74,66,77,72,70,69,62,72,68,69,72,15,7,7,10,8
Roger,Levante Unión Deportiva,ST,Spain,77,77,10500000,28000,29,Spain Primera Division,Right,High/Medium,Normal (170-185),18900000,59,83,71,69,82,74,48,46,54,75,76,77,74,77,75,80,73,75,72,69,65,35,84,61,82,80,42,36,38,15,13,15,14,8
Óliver Torres,Sevilla FC,"CM, LW",Spain,77,82,15500000,26000,25,Spain Primera Division,Right,High/Medium,Normal (170-185),25000000,73,66,52,81,63,83,80,64,77,84,68,63,78,76,79,69,52,75,43,68,61,67,74,80,65,81,65,63,58,7,7,14,6,8
L. Alario,Bayer 04 Leverkusen,ST,Argentina,77,78,12500000,59000,27,German 1. Bundesliga,Right,High/Medium,Normal (170-185),18600000,48,83,82,69,77,74,49,43,47,77,66,60,69,74,71,76,85,68,77,63,72,22,84,65,75,76,22,27,20,8,15,7,15,15
Mariano,Real Madrid CF,ST,Dominican Republic,77,78,12500000,125000,26,Spain Primera Division,Right,High/Medium,Normal (170-185),22300000,50,79,80,66,70,73,76,76,51,72,78,80,78,74,72,85,92,76,78,82,84,45,78,63,75,68,41,40,34,12,14,6,8,15
Z. Çelik,LOSC Lille,RB,Turkey,77,83,15500000,27000,23,French Ligue 1,Right,High/Medium,Normal (170-185),23100000,74,37,65,74,42,69,72,37,67,75,77,79,67,73,67,49,66,83,71,36,74,75,72,69,46,69,72,74,72,13,14,9,10,7
Hwang Hee Chan,RB Leipzig,ST,Korea Republic,77,82,16000000,45000,24,German 1. Bundesliga,Right,High/Medium,Normal (170-185),21300000,69,78,61,75,75,79,61,44,65,77,94,93,91,79,71,74,83,74,69,71,57,22,79,78,72,74,28,23,24,11,7,10,11,15
A. Poli,Bologna,"CDM, CM",Italy,76,76,6500000,28000,30,Italian Serie A,Right,High/Medium,Normal (170-185),11700000,68,56,65,80,69,78,72,68,74,80,67,68,72,76,75,72,65,72,62,72,73,74,74,77,68,74,76,72,72,5,5,5,5,5
R. Hamouma,AS Saint-Étienne,"RM, ST, RW",France,76,76,4700000,30000,33,French Ligue 1,Right,High/Medium,Normal (170-185),9400000,77,73,63,77,73,79,77,70,71,79,72,67,75,72,73,70,57,70,60,73,60,39,77,76,71,73,38,41,41,14,11,14,7,13
D. Praet,Leicester City,CM,Belgium,76,78,9000000,66000,26,English Premier League,Right,High/Medium,Normal (170-185),17800000,74,66,62,81,70,79,75,67,77,79,68,67,74,74,67,73,65,70,60,76,64,61,76,77,56,79,58,63,60,6,6,10,14,10
Cédric,Arsenal,"RB, RWB",Portugal,76,76,7000000,63000,28,English Premier League,Right,High/Medium,Normal (170-185),12400000,70,57,65,75,68,75,66,64,69,76,77,75,73,74,83,76,72,75,59,70,75,74,71,65,60,69,68,76,74,11,14,12,12,11
R. Fredericks,West Ham United,RB,England,76,77,8000000,34000,27,English Premier League,Right,High/Medium,Normal (170-185),14800000,73,47,56,72,51,74,64,42,60,71,93,91,76,72,76,58,62,76,65,46,73,69,65,60,61,63,72,71,72,16,7,8,15,9
R. Quaison,1. FSV Mainz 05,"ST, LM, CAM",Sweden,76,77,9000000,29000,26,German 1. Bundesliga,Right,High/Medium,Normal (170-185),16900000,67,79,54,72,76,80,73,56,67,80,77,74,75,79,75,77,55,78,72,76,54,49,81,63,65,76,39,39,55,9,8,13,9,13
D. Yedlin,Newcastle United,"RWB, RB",United States,76,77,8000000,34000,26,English Premier League,Right,High/Medium,Normal (170-185),15800000,68,40,65,70,60,73,70,28,53,74,92,92,84,74,77,73,85,77,58,51,76,68,66,63,38,72,69,74,71,7,15,7,11,11
F. Tait,Stade Rennais FC,"LM, LW",France,76,76,8000000,41000,27,French Ligue 1,Right,High/Medium,Normal (170-185),15200000,74,70,42,75,63,81,74,68,70,77,75,71,74,74,79,73,51,76,55,73,60,28,74,75,53,76,30,37,34,12,15,14,8,9
K. Baldé,AS Monaco,"ST, LM, LW",Senegal,76,79,10000000,46000,25,French Ligue 1,Right,High/Medium,Normal (170-185),19800000,74,76,70,74,68,81,69,58,64,78,90,91,79,70,77,79,78,73,75,70,54,31,74,70,60,79,17,29,28,12,8,13,8,15
Alex Berenguer,Torino F.C.,"CF, ST, LW",Spain,76,81,11500000,38000,24,Italian Serie A,Right,High/Medium,Normal (170-185),18600000,77,74,49,77,68,79,74,66,59,79,86,75,78,78,80,74,64,72,54,68,72,65,77,75,69,68,65,64,66,14,16,8,6,13
B. Henrichs,RB Leipzig,"RB, LB, RM",Germany,76,80,10000000,34000,23,German 1. Bundesliga,Right,High/Medium,Normal (170-185),,74,50,63,74,53,76,73,49,66,75,74,75,75,73,69,62,66,74,68,46,68,74,62,69,59,75,73,74,74,8,9,13,12,14
Jorge Miramón,Levante Unión Deportiva,"RB, RWB",Spain,76,76,5500000,21000,31,Spain Primera Division,Right,High/Medium,Normal (170-185),11600000,79,58,68,74,54,67,69,59,72,72,72,74,71,68,72,61,58,88,74,53,59,71,65,74,63,66,71,75,73,11,10,15,14,13
Diogo Dalot,Manchester United,"RB, LB",Portugal,76,85,16000000,57000,21,English Premier League,Right,High/Medium,Normal (170-185),23100000,78,52,69,75,44,78,76,44,60,75,78,79,73,75,72,78,84,74,74,64,80,75,70,68,43,75,69,72,68,10,6,10,6,8
S. Kalu,FC Girondins de Bordeaux,"LM, RM, RW",Nigeria,76,81,11500000,26000,22,French Ligue 1,Right,High/Medium,Normal (170-185),20700000,76,69,62,70,49,81,72,71,61,75,92,83,80,69,79,66,88,70,46,64,57,31,70,72,52,74,30,32,27,11,13,6,10,12
J. Briand,FC Girondins de Bordeaux,ST,France,75,75,2700000,31000,34,French Ligue 1,Right,High/Medium,Normal (170-185),6700000,70,77,75,76,74,75,68,65,67,71,60,65,66,76,66,77,77,68,74,68,70,42,80,74,72,77,42,46,40,12,6,7,6,10
S. Corchia,Sevilla FC,RB,France,75,75,4900000,23000,29,Spain Primera Division,Right,High/Medium,Normal (170-185),11600000,76,58,72,73,58,74,78,80,74,75,73,72,70,72,74,75,69,58,65,69,71,74,72,67,67,68,75,75,76,6,8,7,10,15
C. Tosun,Everton,ST,Turkey,75,75,5500000,71000,29,English Premier League,Right,High/Medium,Normal (170-185),12400000,64,75,78,70,72,72,72,73,60,74,68,69,71,75,66,80,80,68,74,70,75,31,76,61,85,75,33,34,15,12,14,12,12,9
Borja García,SD Huesca,"CAM, LM, CM",Spain,75,75,5500000,23000,29,Spain Primera Division,Right,High/Medium,Normal (170-185),14300000,69,71,53,78,59,74,67,54,76,75,82,77,77,70,77,67,74,67,68,76,52,66,72,74,62,68,45,68,59,9,13,13,12,16
R. Saponara,Fiorentina,"CAM, CM",Italy,75,75,5500000,46000,28,Italian Serie A,Right,High/Medium,Normal (170-185),11100000,74,64,58,78,64,82,80,70,72,84,61,69,69,66,70,71,59,58,60,66,52,30,74,75,68,73,54,34,30,5,3,5,5,3
N. De Préville,FC Girondins de Bordeaux,"CF, LW",France,75,75,5500000,33000,29,French Ligue 1,Right,High/Medium,Normal (170-185),12400000,72,74,69,74,74,76,74,74,70,76,74,74,79,77,73,77,69,73,62,73,72,48,78,74,74,75,32,25,39,8,10,14,11,9
K. Ayhan,U.S. Sassuolo Calcio,CB,Turkey,75,78,6500000,25000,25,Italian Serie A,Right,High/Medium,Normal (170-185),13300000,68,35,72,75,41,65,82,74,70,72,62,65,67,74,66,82,83,68,77,71,77,79,50,65,47,75,75,76,73,16,10,8,14,10
Ivan Cavaleiro,Fulham,"LW, RW, LM",Portugal,75,76,6500000,84000,26,English Premier League,Right,High/Medium,Normal (170-185),15800000,72,72,64,68,64,77,74,56,62,77,85,86,76,69,75,78,46,64,74,68,68,37,73,71,72,62,25,46,36,13,15,12,9,13
Y. Sabaly,FC Girondins de Bordeaux,"RB, RM, LB",Senegal,75,75,5500000,26000,27,French Ligue 1,Right,High/Medium,Normal (170-185),11400000,73,33,55,74,37,73,59,38,59,72,70,72,76,74,81,43,67,77,67,34,67,75,72,45,43,70,73,76,74,9,11,8,15,11
Camarasa,Real Betis Balompié,"CM, CAM, RM",Spain,75,78,7500000,22000,26,Spain Primera Division,Right,High/Medium,Normal (170-185),17400000,68,71,57,78,65,76,65,73,75,77,63,61,71,72,69,80,72,74,72,75,73,70,74,76,70,70,70,73,68,14,9,11,11,8
R. Karsdorp,Roma,RB,Netherlands,75,77,6500000,15000,25,Italian Serie A,Right,High/Medium,Normal (170-185),12400000,75,53,69,74,66,74,60,60,73,76,83,84,64,71,65,80,73,64,74,69,78,67,65,69,52,68,70,73,73,13,7,14,16,15
Trezeguet,Aston Villa,"LW, RW, RM",Egypt,75,78,7500000,51000,25,English Premier League,Right,High/Medium,Normal (170-185),16800000,75,75,42,76,63,80,63,63,72,78,79,82,78,67,70,76,65,78,67,76,45,22,69,65,74,74,39,39,27,8,10,15,10,7
M. Coco,FC Nantes,"RM, LM",France,75,80,8500000,21000,24,French Ligue 1,Right,High/Medium,Normal (170-185),18700000,73,71,59,76,68,78,60,36,64,76,88,84,82,69,69,72,64,55,64,68,49,50,73,67,59,69,29,44,32,12,6,15,7,7
J. Reine-Adélaïde,Olympique Lyonnais,"CM, CAM, RM",France,75,85,12500000,43000,22,French Ligue 1,Right,High/Medium,Normal (170-185),22100000,65,69,58,77,63,81,61,53,72,79,77,75,78,76,66,79,73,75,68,65,56,64,75,77,55,78,41,61,49,10,15,11,16,8
Ontiveros,Villarreal CF,"LM, LW, RM",Spain,75,82,11500000,24000,22,Spain Primera Division,Right,High/Medium,Normal (170-185),21900000,76,73,32,74,58,78,77,79,71,77,77,78,78,65,86,82,37,74,45,80,43,36,69,68,68,72,41,32,27,6,8,6,11,12
M. Rog,Cagliari,CM,Croatia,75,79,8000000,25000,24,Italian Serie A,Right,High/Medium,Normal (170-185),15900000,75,62,47,82,65,77,64,57,78,78,76,73,62,76,67,70,43,69,67,74,74,58,64,76,60,76,64,70,66,6,15,12,13,12
Y. Bissouma,Brighton & Hove Albion,"CM, CDM",Mali,75,80,8500000,42000,23,English Premier League,Right,High/Medium,Normal (170-185),17800000,65,60,60,76,41,79,62,75,73,77,69,72,73,74,77,82,59,72,69,75,68,77,68,74,58,71,70,76,73,12,8,8,12,8
Douglas Luiz,Aston Villa,"CDM, CM",Brazil,75,83,12000000,38000,22,English Premier League,Right,High/Medium,Normal (170-185),18900000,69,64,62,77,58,72,66,63,76,75,65,66,74,80,74,76,66,73,68,76,74,72,52,72,44,73,68,75,72,12,6,13,10,7
P. Cutrone,Fiorentina,ST,Italy,75,82,11500000,60000,22,Italian Serie A,Right,High/Medium,Normal (170-185),,48,80,76,70,72,74,68,42,34,76,71,75,68,74,76,74,74,67,72,62,62,14,80,56,68,72,36,20,18,10,7,7,10,5
Mama Baldé,Dijon FCO,"RM, RW, ST",Guinea Bissau,75,79,8000000,13000,24,French Ligue 1,Right,High/Medium,Normal (170-185),17600000,70,74,74,70,68,75,73,39,66,72,84,92,73,75,67,79,79,77,70,66,80,67,76,63,48,66,61,65,63,6,12,13,13,6
Óscar,Sevilla FC,"CAM, CM, RM",Spain,75,86,12500000,21000,22,Spain Primera Division,Right,High/Medium,Normal (170-185),26500000,68,76,45,76,52,80,78,84,72,79,62,64,65,73,73,72,57,59,61,77,48,61,70,74,53,72,47,47,43,12,7,9,11,7
Martín,Deportivo Alavés,"RB, RM",Spain,75,80,8000000,18000,24,Spain Primera Division,Right,High/Medium,Normal (170-185),17400000,77,28,70,75,26,66,42,40,50,74,69,66,69,70,67,47,58,74,62,35,65,70,62,51,38,61,72,78,77,13,9,9,7,9
J. Faussurier,Stade Brestois 29,"RB, RM, RW",France,74,74,2200000,16000,33,French Ligue 1,Right,High/Medium,Normal (170-185),5000000,77,60,58,75,50,68,62,49,73,74,66,66,69,70,75,56,90,84,66,59,76,71,73,75,62,69,70,74,71,6,14,10,13,7
S. Zuber,Eintracht Frankfurt,"CM, LM, LB",Switzerland,74,74,4200000,25000,28,German 1. Bundesliga,Right,High/Medium,Normal (170-185),9400000,73,72,68,73,57,76,76,66,69,77,76,73,73,75,67,80,65,77,76,79,72,76,75,74,62,74,69,73,68,15,15,7,14,9
V. Berisha,Stade de Reims,"CM, LM, CAM",Kosovo,74,74,4500000,22000,27,French Ligue 1,Right,High/Medium,Normal (170-185),12000000,63,66,42,74,68,77,72,66,72,78,79,67,82,74,71,76,79,84,71,75,81,57,73,76,69,78,66,58,54,6,14,15,15,13
Sergio León,Levante Unión Deportiva,ST,Spain,74,74,3600000,23000,31,Spain Primera Division,Right,High/Medium,Normal (170-185),10500000,60,76,70,68,75,75,73,64,51,74,77,74,77,71,71,80,73,67,63,73,71,35,74,61,72,78,55,33,21,9,8,9,11,12
E. Krafth,Newcastle United,RB,Sweden,74,77,5000000,29000,25,English Premier League,Right,High/Medium,Normal (170-185),11900000,68,41,64,70,46,68,70,54,62,71,64,74,72,74,69,70,68,75,67,58,72,72,52,60,54,72,73,75,73,8,13,15,14,7
M. Benassi,Hellas Verona,CM,Italy,74,75,5000000,39000,25,Italian Serie A,Right,High/Medium,Normal (170-185),,68,66,68,78,70,76,68,64,74,78,63,60,72,72,68,80,66,76,72,74,74,70,74,70,52,72,68,74,70,11,7,5,12,14
S. Adamyan,TSG Hoffenheim,"CAM, ST, LM",Armenia,74,75,4900000,28000,27,German 1. Bundesliga,Right,High/Medium,Normal (170-185),11500000,58,77,63,73,71,79,57,39,58,75,79,81,79,72,73,72,73,75,68,69,66,22,74,69,60,65,53,25,26,14,15,10,15,10
J. Calleri,CA Osasuna,ST,Argentina,74,75,5000000,28000,26,Spain Primera Division,Right,High/Medium,Normal (170-185),14100000,56,74,78,67,71,73,62,38,59,74,65,67,71,78,76,78,81,73,71,71,69,37,80,67,76,74,55,39,32,11,12,8,8,6
A. Sanabria,Real Betis Balompié,ST,Paraguay,74,81,8500000,19000,24,Spain Primera Division,Right,High/Medium,Normal (170-185),18400000,67,75,74,73,67,73,73,64,63,77,72,74,73,73,75,74,76,65,71,65,32,21,78,72,69,75,50,20,15,8,14,9,14,13
A. Touré,Eintracht Frankfurt,"RB, CB",France,74,79,6000000,19000,24,German 1. Bundesliga,Right,High/Medium,Normal (170-185),11500000,74,60,69,72,30,75,70,35,63,75,68,77,65,70,65,60,74,74,75,45,66,70,66,62,40,68,70,75,73,11,15,7,7,12
Brahim,AC Milan,"LW, RW",Spain,74,86,10000000,80000,20,Italian Serie A,Right,High/Medium,Normal (170-185),,60,69,30,72,55,82,72,47,50,81,77,74,82,70,89,70,65,54,35,67,41,20,69,70,58,72,43,23,21,13,9,13,10,6
J. Kluivert,Roma,"LM, RM, LW",Netherlands,74,84,9500000,12000,21,Italian Serie A,Right,High/Medium,Normal (170-185),17100000,71,68,52,68,67,81,72,58,54,79,90,87,84,68,84,77,62,65,52,76,63,25,66,69,66,74,47,32,27,5,6,14,7,12
C. Hudson-Odoi,Chelsea,"RW, LW",England,74,86,10000000,41000,19,English Premier League,Right,High/Medium,Normal (170-185),21000000,66,67,53,71,59,82,67,64,65,80,86,84,85,65,78,65,72,66,60,60,50,23,64,65,55,67,22,33,36,14,13,11,15,5
J. Pied,LOSC Lille,"RB, LB",France,73,73,2200000,24000,31,French Ligue 1,Right,High/Medium,Normal (170-185),5500000,74,60,71,75,66,74,75,71,73,75,67,63,66,69,76,79,69,68,65,72,76,73,66,67,61,73,73,73,71,13,9,7,15,7
M. Klich,Leeds United,CM,Poland,73,73,2900000,66000,30,English Premier League,Right,High/Medium,Normal (170-185),7400000,67,69,48,76,60,70,72,66,72,75,68,68,67,71,74,70,64,90,72,73,62,63,73,74,76,76,55,63,45,11,16,12,11,14
A. Limbombe,FC Nantes,"LM, LW, RM",Belgium,73,74,3600000,20000,25,French Ligue 1,Right,High/Medium,Normal (170-185),10000000,79,67,36,70,70,77,79,69,60,75,80,84,85,68,82,78,79,66,57,72,61,48,69,53,46,70,61,56,51,13,13,6,12,8
Hervías,Real Valladolid CF,"RM, LM",Spain,73,73,3200000,16000,27,Spain Primera Division,Right,High/Medium,Normal (170-185),8800000,73,65,40,69,51,78,77,75,63,76,78,78,80,70,75,69,64,71,41,64,42,41,65,66,51,70,50,31,33,7,12,13,12,8
Sandro,Everton,"ST, LW",Spain,73,77,4400000,51000,24,English Premier League,Right,High/Medium,Normal (170-185),10900000,65,72,62,68,74,77,81,77,59,79,70,64,77,73,75,84,67,55,66,76,62,33,77,56,69,65,25,25,24,12,16,10,6,8
R. Kruni?,AC Milan,CM,Bosnia and Herzegovina,73,74,3600000,28000,26,Italian Serie A,Right,High/Medium,Normal (170-185),8200000,70,72,70,76,68,76,70,70,74,78,68,65,73,70,68,76,75,70,69,76,64,60,69,71,70,68,64,67,67,14,9,12,10,14
J. Justin,Leicester City,"RB, LB",England,73,81,6500000,42000,22,English Premier League,Right,High/Medium,Normal (170-185),11600000,72,50,65,69,36,70,60,60,62,71,73,79,71,67,69,48,59,76,65,40,61,66,63,63,43,64,69,72,69,13,7,6,5,14
K. Despodov,Cagliari,"RM, ST, LM",Bulgaria,73,79,4800000,22000,23,Italian Serie A,Right,High/Medium,Normal (170-185),11000000,68,75,48,69,71,73,70,72,62,72,85,85,74,66,74,81,79,68,57,73,58,23,71,70,52,72,25,31,28,10,12,10,5,13
Antoñito,Real Valladolid CF,"RB, RM, RWB",Spain,72,72,1600000,13000,32,Spain Primera Division,Right,High/Medium,Normal (170-185),4000000,74,62,54,67,62,67,63,59,49,73,82,77,80,68,79,64,76,79,62,55,72,68,65,60,49,62,65,63,69,12,15,9,8,13
S. Okazaki,SD Huesca,ST,Japan,72,72,1100000,18000,34,Spain Primera Division,Right,High/Medium,Normal (170-185),3500000,66,69,74,74,76,74,53,50,68,73,65,60,76,78,67,75,84,63,63,65,73,48,77,69,70,68,54,56,45,10,6,14,6,6
M. Leckie,Hertha BSC,"RM, LM",Australia,72,72,2300000,30000,29,German 1. Bundesliga,Right,High/Medium,Normal (170-185),5100000,73,66,73,67,65,74,70,36,56,72,82,82,74,70,78,70,76,68,72,60,67,54,71,65,69,67,57,48,40,8,10,8,6,10
A. Ragusa,Hellas Verona,"RW, LW",Italy,72,72,2300000,21000,30,Italian Serie A,Right,High/Medium,Normal (170-185),5200000,68,66,59,70,70,74,63,51,60,75,85,86,80,69,74,68,65,69,64,69,57,36,68,64,58,71,55,40,26,15,10,10,13,8
B. Bereszy?ski,U.C. Sampdoria,RB,Poland,72,72,2300000,13000,27,Italian Serie A,Right,High/Medium,Normal (170-185),5000000,67,50,60,68,56,68,60,50,62,70,83,85,73,68,72,64,69,76,68,60,71,67,60,60,50,69,66,69,68,9,8,16,7,15
Quini,Granada CF,"LB, RB",Spain,72,72,2000000,17000,30,Spain Primera Division,Right,High/Medium,Normal (170-185),5300000,71,62,62,69,51,71,70,52,56,73,73,74,71,66,74,59,54,66,63,59,59,69,65,54,58,62,62,74,72,14,13,7,14,9
L. Klünter,Hertha BSC,"RB, CB",Germany,72,78,3500000,23000,24,German 1. Bundesliga,Right,High/Medium,Normal (170-185),7200000,65,55,62,66,25,67,38,29,55,68,79,84,71,67,65,49,60,74,65,25,60,67,48,43,49,59,70,72,67,10,5,12,14,6
Luis Pérez,Real Valladolid CF,RB,Spain,72,76,3000000,13000,25,Spain Primera Division,Right,High/Medium,Normal (170-185),7600000,57,42,55,60,29,67,53,45,46,65,83,90,82,63,77,51,79,86,66,45,64,76,52,63,44,65,62,70,72,9,10,6,7,13
L. Mothiba,RC Strasbourg Alsace,ST,South Africa,72,78,3700000,19000,24,French Ligue 1,Right,High/Medium,Normal (170-185),9500000,54,73,70,68,69,71,59,51,53,71,70,69,61,72,67,74,69,70,73,69,55,24,76,61,68,75,32,15,12,14,14,11,7,10
R. Baku,1. FSV Mainz 05,"RB, CM, RM",Germany,72,82,5000000,15000,22,German 1. Bundesliga,Right,High/Medium,Normal (170-185),9000000,65,61,51,76,51,75,59,45,67,73,79,86,80,70,87,61,76,74,59,54,73,73,64,66,51,61,69,62,64,12,8,7,10,9
M. Longstaff,Newcastle United,"CM, CDM",England,72,85,5500000,20000,20,English Premier League,Right,High/Medium,Normal (170-185),15200000,63,64,36,77,54,67,59,68,74,73,67,68,65,70,79,73,66,73,43,76,72,66,68,72,55,72,53,62,54,12,12,10,13,6
J. Bogle,Sheffield United,RB,England,72,83,4800000,12000,19,English Premier League,Right,High/Medium,Normal (170-185),9900000,72,41,55,68,34,74,56,38,65,72,84,79,76,67,73,61,67,72,65,51,71,69,70,63,34,71,68,72,68,15,10,11,7,6
Thierry Correia,Valencia CF,"RB, LB",Portugal,72,78,3500000,15000,21,Spain Primera Division,Right,High/Medium,Normal (170-185),8700000,69,40,58,67,47,74,71,42,53,71,79,84,77,71,72,52,74,71,62,51,68,66,64,58,46,70,67,67,71,10,15,6,6,7
J. Dezi,Parma,"CM, CAM",Italy,71,71,1900000,20000,28,Italian Serie A,Right,High/Medium,Normal (170-185),4300000,54,69,52,73,53,71,55,58,70,72,77,75,74,64,73,69,77,93,56,62,66,62,69,69,52,72,62,65,60,10,13,7,14,7
M. St?pi?ski,Hellas Verona,ST,Poland,71,75,2600000,17000,25,Italian Serie A,Right,High/Medium,Normal (170-185),5800000,51,71,73,68,63,71,51,34,54,70,71,67,76,69,71,71,75,62,80,64,71,32,74,59,62,60,53,18,17,8,13,7,9,7
Iza Carcelén,Cádiz CF,"RB, RM",Spain,71,72,2000000,16000,27,Spain Primera Division,Right,High/Medium,Normal (170-185),5500000,72,46,60,68,32,69,73,74,62,68,78,79,72,60,76,70,57,91,71,68,68,63,69,65,69,62,60,65,66,9,11,11,10,7
D. Furlong,West Bromwich Albion,"RB, CB",England,71,76,2600000,35000,24,English Premier League,Right,High/Medium,Normal (170-185),5800000,68,35,72,59,30,68,48,36,57,71,72,76,71,65,68,36,78,69,67,30,64,68,63,60,49,63,69,69,69,14,13,11,9,8
C. Traoré,Racing Club de Lens,"RB, RWB",Mali,71,75,2400000,21000,25,French Ligue 1,Right,High/Medium,Normal (170-185),5600000,69,40,66,69,39,72,59,38,63,70,76,73,67,62,76,55,75,71,69,47,58,64,54,48,54,66,63,70,72,12,14,8,13,11
H. Traorè,U.S. Sassuolo Calcio,"CAM, CM",Côte d'Ivoire,71,85,4500000,14000,20,Italian Serie A,Right,High/Medium,Normal (170-185),11600000,66,66,62,73,64,76,68,64,68,74,71,69,79,70,72,73,71,67,55,63,55,46,64,68,61,66,59,57,60,8,10,14,12,11
F. Forestieri,Udinese Calcio,"ST, CAM, LW",Italy,70,70,1600000,11000,30,Italian Serie A,Right,High/Medium,Normal (170-185),3100000,64,71,59,70,71,73,70,65,55,74,81,71,88,66,88,74,84,59,62,72,73,42,70,71,67,71,50,49,31,6,6,7,12,8
Yun Il Lok,Montpellier Hérault SC,"LM, ST",Korea Republic,70,70,1600000,17000,28,French Ligue 1,Right,High/Medium,Normal (170-185),3600000,63,71,56,70,58,69,64,56,63,68,73,69,79,69,72,61,67,71,69,57,58,60,72,69,51,55,45,44,23,6,11,6,8,12
A. Almici,Hellas Verona,RB,Italy,70,71,1700000,13000,27,Italian Serie A,Right,High/Medium,Normal (170-185),3400000,70,17,55,69,61,60,60,71,67,68,76,85,71,70,60,65,66,86,74,65,67,58,65,46,42,60,65,60,62,9,8,7,9,8
Akapo,Cádiz CF,"RB, LB",Equatorial Guinea,70,71,1700000,14000,27,Spain Primera Division,Right,High/Medium,Normal (170-185),4100000,69,42,62,61,40,54,61,41,62,61,78,88,72,62,61,71,89,77,73,52,79,63,49,50,46,61,66,68,68,7,8,13,13,10
Rafa Navarro,Deportivo Alavés,"RB, RWB",Spain,70,73,1900000,12000,26,Spain Primera Division,Right,High/Medium,Normal (170-185),4100000,71,34,69,70,36,61,52,49,42,70,76,73,76,62,79,67,77,65,31,41,61,63,56,51,48,64,61,71,72,8,9,13,8,13
U. Bozok,FC Lorient,ST,France,70,75,2400000,15000,23,French Ligue 1,Right,High/Medium,Normal (170-185),5000000,58,71,64,65,68,73,48,54,40,72,79,79,79,65,72,67,73,71,67,63,56,13,71,65,72,68,35,11,12,9,10,8,12,9
K. Laribi,Hellas Verona,"CM, CF, CAM",Tunisia,69,69,1400000,13000,29,Italian Serie A,Right,High/Medium,Normal (170-185),1800000,66,68,50,74,65,73,66,71,65,74,82,80,82,72,84,69,63,75,56,68,45,44,72,70,70,72,41,52,48,7,12,14,10,14
